task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
90	c2/4a72b4	485819	run_peptideshaker (23)	COMPLETED	0	2022-05-13 08:37:55.935	1m 5s	1m 4s	302.3%	1.9 GB	27.6 GB	1.3 GB	816.7 MB
100	42/a5303b	478657	get_peptideshaker_tsv (17)	COMPLETED	0	2022-05-13 08:37:25.037	1m 41s	1m 40s	137.0%	2.1 GB	10.5 GB	905.4 MB	284.4 MB
93	bc/894085	488663	run_peptideshaker (25)	COMPLETED	0	2022-05-13 08:38:00.587	1m 8s	1m 7s	317.8%	1.8 GB	26.8 GB	1.4 GB	830.8 MB
94	1e/804a1f	495217	run_peptideshaker (26)	COMPLETED	0	2022-05-13 08:38:13.667	1m 3s	1m 2s	314.4%	1.6 GB	26.2 GB	1.4 GB	826.2 MB
95	34/fd94e4	497301	run_peptideshaker (27)	COMPLETED	0	2022-05-13 08:38:22.423	1m 5s	1m 4s	316.4%	1.7 GB	27.7 GB	1.4 GB	848.8 MB
101	e7/0ead36	485820	get_peptideshaker_tsv (18)	COMPLETED	0	2022-05-13 08:37:55.941	1m 32s	1m 31s	142.5%	2.1 GB	10.5 GB	876.8 MB	264.7 MB
103	67/e02ea3	488664	get_peptideshaker_tsv (20)	COMPLETED	0	2022-05-13 08:38:00.595	1m 38s	1m 36s	138.1%	2.1 GB	10.3 GB	891.5 MB	276.6 MB
102	3d/165c73	485928	get_peptideshaker_tsv (19)	COMPLETED	0	2022-05-13 08:37:56.096	1m 42s	1m 41s	139.4%	2.1 GB	10.4 GB	875.3 MB	266.5 MB
105	6e/5ce33d	500592	get_peptideshaker_tsv (22)	COMPLETED	0	2022-05-13 08:38:32.286	1m 25s	1m 24s	145.8%	2.1 GB	10.4 GB	898.3 MB	282.7 MB
104	cf/d53de8	500343	get_peptideshaker_tsv (21)	COMPLETED	0	2022-05-13 08:38:31.652	1m 29s	1m 28s	145.3%	2.1 GB	10.5 GB	890.8 MB	276.9 MB
107	f2/deb002	508694	get_peptideshaker_tsv (24)	COMPLETED	0	2022-05-13 08:39:00.866	1m 13s	1m 11s	155.3%	2.2 GB	10.8 GB	861.5 MB	258.7 MB
108	3d/736816	511404	get_peptideshaker_tsv (25)	COMPLETED	0	2022-05-13 08:39:08.785	1m 11s	1m 10s	151.7%	2.1 GB	10.5 GB	877 MB	264.2 MB
106	fd/9b6a35	508679	get_peptideshaker_tsv (23)	COMPLETED	0	2022-05-13 08:39:00.839	1m 20s	1m 19s	151.2%	2.2 GB	10.8 GB	875.2 MB	269.4 MB
109	09/23a26c	514231	get_peptideshaker_tsv (26)	COMPLETED	0	2022-05-13 08:39:16.963	1m 11s	1m 10s	148.0%	2.1 GB	10.3 GB	866.4 MB	262 MB
110	c2/01d93e	517111	get_peptideshaker_tsv (27)	COMPLETED	0	2022-05-13 08:39:27.415	1m 11s	1m 10s	149.9%	2.1 GB	10.4 GB	873.6 MB	266 MB
111	30/d4be5c	524886	flashLFQ_all	COMPLETED	0	2022-05-13 08:40:38.388	57m 11s	57m 10s	192.1%	4 GB	13.9 GB	37.4 GB	19 GB
112	1f/9309da	545697	run_msqrob (1)	COMPLETED	0	2022-05-13 09:37:49.651	3m 5s	3m 3s	103.6%	865.4 MB	7.3 GB	40.5 MB	2.5 MB
113	85/4a9a09	548645	run_final_qc (1)	COMPLETED	0	2022-05-13 09:40:54.344	1.9s	900ms	573.1%	3 MB	5.4 MB	18.2 MB	6 MB
