task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
47	d3/8570b9	1170903	run_searchgui_search (18)	COMPLETED	0	2022-07-06 11:01:56.104	3m 40s	3m 39s	144.3%	3.6 GB	9.5 GB	4.4 GB	1.6 GB
57	4b/d0e295	1208219	run_peptideshaker (1)	COMPLETED	0	2022-07-06 11:05:36.405	58.4s	56.8s	246.8%	2.1 GB	21.4 GB	1.4 GB	832 MB
58	8f/b660c1	1216855	run_peptideshaker (2)	COMPLETED	0	2022-07-06 11:06:34.828	57.1s	56s	278.3%	2.5 GB	21.5 GB	1.4 GB	860 MB
59	84/a8674b	1227286	run_peptideshaker (3)	COMPLETED	0	2022-07-06 11:07:31.965	57s	56s	265.1%	2 GB	21.4 GB	1.4 GB	830.7 MB
78	75/2734b9	1217192	get_peptideshaker_tsv (1)	COMPLETED	0	2022-07-06 11:06:35.836	1m 57s	1m 56s	93.4%	1.3 GB	6.7 GB	876.9 MB	264.7 MB
31	d4/a4a370	1199910	run_searchgui_search (2)	COMPLETED	0	2022-07-06 11:05:07.264	3m 31s	3m 30s	145.8%	3.4 GB	9.2 GB	4.1 GB	1.4 GB
53	02/40e214	1201497	run_searchgui_search (24)	COMPLETED	0	2022-07-06 11:05:15.033	3m 36s	3m 35s	144.3%	3.6 GB	9.5 GB	4.4 GB	1.6 GB
55	c8/bc9437	1204077	run_searchgui_search (26)	COMPLETED	0	2022-07-06 11:05:22.747	3m 33s	3m 32s	143.5%	3.6 GB	9.5 GB	4.4 GB	1.6 GB
50	1f/1cfa9f	1202602	run_searchgui_search (21)	COMPLETED	0	2022-07-06 11:05:19.036	3m 37s	3m 36s	146.5%	3.5 GB	9.3 GB	4.2 GB	1.5 GB
42	c9/69e10c	1203057	run_searchgui_search (13)	COMPLETED	0	2022-07-06 11:05:20.156	3m 44s	3m 43s	143.4%	3.6 GB	9.5 GB	4.4 GB	1.6 GB
52	e5/c7609b	1206781	run_searchgui_search (22)	COMPLETED	0	2022-07-06 11:05:31.237	3m 38s	3m 37s	146.5%	3.5 GB	9.3 GB	4.2 GB	1.5 GB
60	ef/85a4c6	1238627	run_peptideshaker (4)	COMPLETED	0	2022-07-06 11:08:28.993	55.4s	54.4s	263.1%	2.3 GB	21.4 GB	1.3 GB	778.1 MB
79	fa/16bc28	1227287	get_peptideshaker_tsv (2)	COMPLETED	0	2022-07-06 11:07:31.970	2m 6s	2m 5s	93.5%	1.4 GB	6.7 GB	873.1 MB	267.8 MB
61	58/70e880	1241333	run_peptideshaker (5)	COMPLETED	0	2022-07-06 11:08:38.383	59.7s	58.7s	264.9%	2.3 GB	21.4 GB	1.4 GB	885 MB
62	22/c08338	1245423	run_peptideshaker (6)	COMPLETED	0	2022-07-06 11:08:55.583	1m	59.3s	271.2%	2.3 GB	21.5 GB	1.4 GB	870 MB
63	53/259577	1249457	run_peptideshaker (7)	COMPLETED	0	2022-07-06 11:09:24.394	1m	59s	262.2%	2.3 GB	21.4 GB	1.4 GB	882 MB
64	db/adb017	1252357	run_peptideshaker (8)	COMPLETED	0	2022-07-06 11:09:38.128	57.8s	56.6s	261.8%	2.5 GB	21.5 GB	1.3 GB	820.8 MB
80	b7/8f7600	1239013	get_peptideshaker_tsv (3)	COMPLETED	0	2022-07-06 11:08:29.999	2m 14s	2m 13s	93.6%	1.4 GB	6.7 GB	876.9 MB	264.2 MB
65	31/523747	1255890	run_peptideshaker (9)	COMPLETED	0	2022-07-06 11:09:56.064	59.5s	57.8s	271.4%	1.9 GB	21.4 GB	1.4 GB	850 MB
66	7c/251806	1260684	run_peptideshaker (10)	COMPLETED	0	2022-07-06 11:10:24.403	58.8s	57.6s	269.6%	1.9 GB	21.4 GB	1.3 GB	823.8 MB
87	03/517b79	1249462	get_peptideshaker_tsv (4)	COMPLETED	0	2022-07-06 11:09:24.404	2m 12s	2m 10s	94.1%	1.3 GB	6.6 GB	841.6 MB	249.3 MB
67	a4/b947a1	1263582	run_peptideshaker (11)	COMPLETED	0	2022-07-06 11:10:35.950	1m 2s	1m 1s	261.7%	2.6 GB	21.5 GB	1.4 GB	865.7 MB
68	10/fb757a	1268025	run_peptideshaker (12)	COMPLETED	0	2022-07-06 11:10:55.589	58.5s	57.5s	270.7%	2 GB	21.4 GB	1.3 GB	817.1 MB
88	f7/d65576	1252361	get_peptideshaker_tsv (5)	COMPLETED	0	2022-07-06 11:09:38.133	2m 33s	2m 30s	94.0%	1.3 GB	6.7 GB	901.9 MB	282.4 MB
89	d9/9e0d6b	1255891	get_peptideshaker_tsv (6)	COMPLETED	0	2022-07-06 11:09:56.070	2m 18s	2m 17s	93.8%	1.3 GB	6.7 GB	890.9 MB	277 MB
69	57/8edd70	1273492	run_peptideshaker (13)	COMPLETED	0	2022-07-06 11:11:23.235	59.3s	58.1s	273.8%	2.3 GB	21.5 GB	1.4 GB	859.7 MB
70	c8/1226db	1277506	run_peptideshaker (14)	COMPLETED	0	2022-07-06 11:11:37.659	1m 1s	58.5s	274.8%	3 GB	21.4 GB	1.3 GB	815.3 MB
90	49/1b7bb1	1260691	get_peptideshaker_tsv (7)	COMPLETED	0	2022-07-06 11:10:24.414	2m 15s	2m 14s	93.9%	1.4 GB	6.7 GB	898.3 MB	282.7 MB
71	c5/377220	1281694	run_peptideshaker (15)	COMPLETED	0	2022-07-06 11:11:54.140	57.9s	56.9s	252.7%	2.4 GB	21.5 GB	1.4 GB	871.8 MB
91	16/2e7a3a	1263584	get_peptideshaker_tsv (8)	COMPLETED	0	2022-07-06 11:10:35.958	2m 21s	2m 20s	93.9%	1.3 GB	6.6 GB	860.6 MB	260.5 MB
92	ac/d25647	1268303	get_peptideshaker_tsv (9)	COMPLETED	0	2022-07-06 11:10:56.595	2m 12s	2m 11s	94.0%	1.4 GB	6.6 GB	875.3 MB	266.5 MB
72	89/2914be	1288082	run_peptideshaker (16)	COMPLETED	0	2022-07-06 11:12:22.558	59.3s	58.1s	270.5%	2 GB	21.3 GB	1.4 GB	849 MB
73	69/c7fd08	1292004	run_peptideshaker (17)	COMPLETED	0	2022-07-06 11:12:38.221	58.1s	57s	274.4%	2.3 GB	21.4 GB	1.4 GB	824 MB
93	30/6ac5d0	1273493	get_peptideshaker_tsv (10)	COMPLETED	0	2022-07-06 11:11:23.241	2m 14s	2m 12s	93.9%	1.3 GB	6.7 GB	859.4 MB	259.5 MB
74	4c/43dae8	1295944	run_peptideshaker (18)	COMPLETED	0	2022-07-06 11:12:52.080	1m	58s	262.9%	2.6 GB	21.5 GB	1.3 GB	815.8 MB
